"","Tipo","Literal","CCAA","Provincia","Municipio","Encuestadora.Medio","Fuente","Muestra","Trabajo.Campo","Último.día","Particip","Lead","Ganador","Ventaja","BNG","CC.NCa","CpM","Cs","CUP","EC","ECP","EH.Bildu","ERC.Sobiranistes","EV","Junts","JxCat","Más.País","Més.Compromís","NA.","PACMA","PDeCAT","PNV","PP","PRC","PSC","PSdeG.PSOE","PSOE","Somos.Región","TE","Unidas.Podemos","Vox"
"390","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20200831/podemos-intencion-voto-baja-llego-congreso-diputados/516948831_0.html","1620","28–30 Aug 2020","2020-08-30","-","3.2","PSOE","PSOE +3.2",0.6,0.6,NA,8.7,0.8,NA,NA,1.3,3.4,NA,NA,2.7,2.3,NA,0.4,NA,NA,1.7,24.1,0.2,NA,NA,27.3,NA,0.1,9.6,14.3
"391","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200831/2plhyftsyjbltbdokw44jnf66a.html","1000","25–29 Aug 2020","2020-08-29","62.1","2.2","PSOE","PSOE +2.2",NA,NA,NA,5.7,NA,NA,NA,1.3,3.5,NA,NA,2.5,2.4,NA,NA,NA,NA,1.5,24.7,NA,NA,NA,26.9,NA,NA,10.7,15
"392","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-30ago-nueva-subida-de-vox-que-roza-el-16-y-los-60-escanos-baja-el-pp/","1430","23–27 Aug 2020","2020-08-27","-","6.0","PSOE","PSOE +6.0",0.7,0.5,NA,7.5,0.7,NA,NA,1.2,3.5,NA,NA,2.7,2.1,NA,0.4,NA,NA,1.4,21.4,0.2,NA,NA,27.4,NA,0.1,11.5,15.8
"393","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/08/21/barometro-agosto-sw/","1001","19–21 Aug 2020","2020-08-21","-","8.5","PSOE","PSOE +8.5",NA,NA,NA,9.5,NA,NA,NA,1.3,3.6,NA,NA,2.5,1.2,NA,NA,NA,NA,1.5,20.2,NA,NA,NA,28.7,NA,NA,11.4,15.9
"394","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-21ago-vox-rompe-la-barrera-del-15-y-los-50-escanos-tras-la-destitucion-de-cayetana-a-de-toledo/","1520","18–21 Aug 2020","2020-08-21","-","5.1","PSOE","PSOE +5.1",0.7,0.5,NA,7.4,0.7,NA,NA,1.2,3.5,NA,NA,2.8,2.1,NA,0.4,NA,NA,1.3,22.1,0.2,NA,NA,27.2,NA,0.1,11.2,15.3
"395","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-16ago-up-se-mantiene-baja-cs-y-sube-vox-que-roza-el-15/","1802","10–13 Aug 2020","2020-08-13","-","3.8","PSOE","PSOE +3.8",0.7,0.5,NA,7.2,0.7,NA,NA,1.3,3.6,NA,NA,2.9,2.1,NA,0.4,NA,NA,1.3,22.9,0.2,NA,NA,26.7,NA,0.1,11.5,14.7
"396","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-agosto-2020/","1046","3–6 Aug 2020","2020-08-06","65.1","6.3","PSOE","PSOE +6.3",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,29.2,NA,NA,11.4,13.5
"397","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-9ag-empate-perfecto-entre-derecha-e-izquierda/","2150","3–6 Aug 2020","2020-08-06","-","3.8","PSOE","PSOE +3.8",0.7,0.5,NA,7.7,0.6,NA,NA,1.3,3.8,NA,NA,3,2.1,NA,0.4,NA,NA,1.3,23,0.2,NA,NA,26.8,NA,0.1,11.6,14.1
"398","Generales","Comunitat Valenciana","Val.","-","-","Murcia Electoral","https://murciaelectoral.es/wp-content/uploads/2020/08/BAROMETROGENERALES.pdf","1841","29 Jul–5 Aug 2020","2020-08-05","-","1.2","Vox","Vox +1.2",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,27.5,NA,NA,NA,22.9,0.3,NA,8.8,28.7
"399","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-4ago-crece-up-suben-los-partidos-republicanos-baja-el-psoe-y-la-derecha-gana-escanos/","1530","3–4 Aug 2020","2020-08-04","-","4.4","PSOE","PSOE +4.4",0.7,0.5,NA,7.9,0.6,NA,NA,1.3,3.7,NA,NA,2.8,2.1,NA,0.4,NA,NA,1.4,23.1,0.2,NA,NA,27.5,NA,0.1,10.6,14.1
"400","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/mejora-psoe-capitaliza-gestion-pandemia-resultados-10n-pp-alza_1_6156405.html","1100","27–31 Jul 2020","2020-07-31","64.1","4.3","PSOE","PSOE +4.3",0.9,0.6,NA,5.3,1,NA,NA,1.2,3.5,NA,NA,2.2,2.2,NA,0.4,NA,NA,1.6,24.4,0.2,NA,NA,28.7,NA,0.1,11.9,14.6
"401","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-2ago-ligera-recuperacion-del-pp-up-en-el-10-leve-descenso-de-psoe-y-cs/","1700","25–31 Jul 2020","2020-07-31","-","5.9","PSOE","PSOE +5.9",0.7,0.5,NA,7.7,0.6,NA,NA,1.3,3.7,NA,NA,2.4,1.9,NA,0.4,NA,NA,1.4,23,0.2,NA,NA,28.9,NA,0.1,10,14.2
"402","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","26 Jul 2020","2020-07-26","-","4.9","PSOE","PSOE +4.9",NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,24.8,NA,NA,NA,29.7,NA,NA,10.7,13
"403","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-de-lasexta-el-psoe-volveria-a-ganar-las-elecciones-con-el-29-de-apoyos-y-vox-se-consolidaria-como-tercera-fuerza_202007265f1da8d3f5f4b20001d960b9.html","-","20–24 Jul 2020","2020-07-24","-","7.7","PSOE","PSOE +7.7",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,29.1,NA,NA,11.9,14
"404","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-26j-el-psoe-se-dispara-y-roza-el-30-bajan-pp-y-vox-up-en-unidigito-y-a-2-puntos-y-8-escanos-de-un-sorpasso-de-cs/","1500","20–24 Jul 2020","2020-07-24","-","6.4","PSOE","PSOE +6.4",0.7,0.5,NA,7.9,0.6,NA,NA,1.3,3.8,NA,NA,2.4,2,NA,0.4,NA,NA,1.4,22.7,0.2,NA,NA,29.1,NA,0.1,9.9,14.1
"405","Generales","Galicia","Gal.","-","-","GESOP/CEO","http://upceo.ceo.gencat.cat/wsceop/7688/Dossier%20de%20premsa%20-974.pdf","2000","25 Jun–21 Jul 2020","2020-07-21","68","0.6","ERC–Sobiranistes","ERC–Sobiranistes +0.6",NA,NA,NA,5,5.9,NA,14.3,NA,22.1,NA,NA,13.4,NA,NA,NA,NA,NA,NA,7.8,NA,21.5,NA,NA,NA,NA,NA,6.6
"406","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3290marMT_A.pdf","2926","9–19 Jul 2020","2020-07-19","-","13.0","PSOE","PSOE +13.0",0.8,0.5,NA,8.7,0.5,NA,NA,1,2.8,NA,NA,1.3,1.6,NA,0.4,NA,NA,1,19.4,0.3,NA,NA,32.4,NA,0,12.6,12.3
"407","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200720/fck5wsy4mjfe7otj4dbjlqps74.html","1000","14–18 Jul 2020","2020-07-18","62.2","1.2","PSOE","PSOE +1.2",NA,NA,NA,5.5,NA,NA,NA,1.3,3.6,NA,NA,2.4,2.1,NA,0.4,NA,NA,1.6,25.2,NA,NA,NA,26.4,NA,NA,10.7,14.9
"408","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-18jul-el-12j-cambia-el-escenario-el-psoe-recupera-registro-de-hace-meses-sube-el-pp-baja-vox-caen-cs-y-up-que-roza-el-unidigito/","1500","12–17 Jul 2020","2020-07-17","-","4.1","PSOE","PSOE +4.1",0.7,0.5,NA,7.5,0.7,NA,NA,1.3,3.6,NA,NA,2.7,2.1,NA,0.4,NA,NA,1.4,23.4,0.2,NA,NA,27.5,NA,0.1,10.3,14.5
"409","Generales","España","Esp.","-","-","GAD3/ABC","https://www.abc.es/espana/abci-pp-casado-primera-fuerza-superar-psoe-cuatro-escanos-202007142244_noticia.html","2300","6–14 Jul 2020","2020-07-14","-","1.5","PSOE","PSOE +1.5",NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,27.6,NA,NA,NA,29.1,NA,NA,10.1,11.2
"410","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-11jul-caida-de-up-bajada-del-pp-y-subida-de-vox-y-psoe/","3700","3–10 Jul 2020","2020-07-10","-","3.7","PSOE","PSOE +3.7",0.5,0.5,NA,8.6,0.7,NA,NA,1.2,3.7,NA,NA,2.8,1.9,NA,0.3,NA,NA,1.4,22.9,0.2,NA,NA,26.6,NA,0.1,11.2,15
"411","Generales","España","Esp.","-","-","IMOP/CIS","http://datos.cis.es/pdf/Es3288marMT_A.pdf","3032","1–9 Jul 2020","2020-07-09","-","10.9","PSOE","PSOE +10.9",0.7,0.4,NA,8.8,0.6,NA,NA,0.8,2.7,NA,NA,1.5,0.9,NA,0.4,NA,NA,1.3,21.2,0.1,NA,NA,32.1,NA,0,12.1,11.6
"412","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-julio-2020/","1035","1–8 Jul 2020","2020-07-08","64.1","7.3","PSOE","PSOE +7.3",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,NA,NA,NA,29.1,NA,NA,12.5,15
"413","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-4jul-retroceso-del-pp-que-da-ventaja-a-la-izquierda-suben-up-vox-y-cs-que-alcanza-el-85/","3100","29 Jun–2 Jul 2020","2020-07-02","-","2.8","PSOE","PSOE +2.8",0.5,0.5,NA,8.5,0.8,NA,NA,1.2,3.5,NA,NA,2.6,1.9,NA,0.4,NA,NA,1.3,23.5,0.2,NA,NA,26.3,NA,0.1,11.9,14.6
"414","Generales","España","Esp.","-","-","DYM/Henneo","https://www.heraldo.es/noticias/nacional/2020/07/02/encuesta-henneo-psoe-y-pp-recuperan-voto-cs-y-vox-tienen-leves-caidas-y-up-se-mantiene-1383695.html","1000","24–27 Jun 2020","2020-06-27","-","3.6","PSOE","PSOE +3.6",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,26,NA,NA,11.3,15.1
"415","Generales","España","Esp.","-","-","GESOP","https://gesop.net/es/2020/07/02/como-se-vive-la-nueva-normalidad/","750","22–26 Jun 2020","2020-06-26","-","5.0","PSOE","PSOE +5.0",NA,NA,NA,6,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,28.5,NA,NA,13.5,13
"416","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-745-de-los-encuestados-apoya-un-pacto-entre-pp-y-gobierno-para-la-reconstruccion-economica_202006285ef893f679400600019940c3.html","-","22–26 Jun 2020","2020-06-26","-","6.8","PSOE","PSOE +6.8",NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,27.8,NA,NA,12.8,14.1
"417","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-27j-el-psoe-se-comienza-a-distanciar-del-pp-y-deja-a-la-derecha-casi-sin-opciones/","3220","22–26 Jun 2020","2020-06-26","-","2.1","PSOE","PSOE +2.1",0.5,0.5,NA,8,0.8,NA,NA,1.2,3.5,NA,NA,2.6,2,NA,0.4,NA,NA,1.3,24.2,0.2,NA,NA,26.3,NA,0.1,11.7,14.2
"418","Generales","España","Esp.","-","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/823279096/Sondeo-Casado-vence-a-Sanchez-y-recoge-los-frutos-de-su-erratica-gestion.html","1000","17–19 Jun 2020","2020-06-19","-","0.8","PSOE","PSOE +0.8",0.6,0.4,NA,6.2,1,NA,NA,1.4,3.1,NA,NA,2.8,1.5,NA,0.4,NA,NA,1.5,24.2,0.3,NA,NA,25,NA,0.1,13.7,15.1
"419","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-20j-ligera-bajada-del-psoe-ligera-subida-de-cs/","3530","13–19 Jun 2020","2020-06-19","-","0.9","PSOE","PSOE +0.9",0.5,0.5,NA,8.2,0.8,NA,NA,1.2,3.6,NA,NA,2.6,1.9,NA,0.4,NA,NA,1.3,24.6,0.2,NA,NA,25.5,NA,0.1,11.8,14.2
"420","Generales","Almería","And.","Almería","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/348568448/Sondeo-Esdiario-el-PP-recupera-la-primera-plaza-en-las-Generales.html","-","17–19 Jun 2020","2020-06-19","64.3","2.3","PP","PP +2.3",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,28.1,NA,NA,NA,25.8,NA,NA,14.9,18.7
"421","Generales","Ávila","Cyl.","Ávila","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/348568448/Sondeo-Esdiario-el-PP-recupera-la-primera-plaza-en-las-Generales.html","-","17–19 Jun 2020","2020-06-19","-","2.6","PP","PP +2.6",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,29.1,NA,NA,NA,26.5,NA,NA,13.8,19.7
"422","Generales","Ceuta","Ceu.","-","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/348568448/Sondeo-Esdiario-el-PP-recupera-la-primera-plaza-en-las-Generales.html","-","17–19 Jun 2020","2020-06-19","-","2.3","PP","PP +2.3",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,28.6,NA,NA,NA,26.3,NA,NA,14.9,18.7
"423","Generales","Valladolid","Cyl.","Valladolid","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/348568448/Sondeo-Esdiario-el-PP-recupera-la-primera-plaza-en-las-Generales.html","-","17–19 Jun 2020","2020-06-19","-","2.2","PP","PP +2.2",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,27.3,NA,NA,NA,25.1,NA,NA,15.6,18.1
"424","Generales","España","Esp.","-","-","Sigma Dos/El Mundo","https://www.elmundo.es/espana/2020/06/22/5eef897dfdddff96438b45ee.html","1000","15–17 Jun 2020","2020-06-17","-","2.7","PSOE","PSOE +2.7",NA,NA,NA,8.3,NA,NA,NA,NA,3.1,NA,NA,2,1.2,NA,NA,NA,NA,1.9,26,NA,NA,NA,28.7,NA,NA,12,11.7
"425","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Jun 2020","2020-06-15","-","6.6","PSOE","PSOE +6.6",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,29.4,NA,NA,11.9,14.3
"426","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200615/t5c27hi27zaozbanrwgdfeflni.html","1000","9–13 Jun 2020","2020-06-13","61.7","0.9","PSOE","PSOE +0.9",0.5,0.5,NA,5.6,1,NA,NA,1.3,3.7,NA,NA,2.4,1.9,NA,0.4,NA,NA,1.6,25.1,0.3,NA,NA,26,NA,0.1,12.1,14.8
"427","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-13j-ligera-subida-del-psoe-que-recupera-la-ventaja-de-1p-con-el-pp-y-le-empata-en-escanos/","2000","6–12 Jun 2020","2020-06-12","-","1.2","PSOE","PSOE +1.2",0.5,0.5,NA,7.9,0.8,NA,NA,1.2,3.6,NA,NA,2.6,2,NA,0.4,NA,NA,1.3,24.7,0.2,NA,NA,25.9,NA,0.1,11.7,14.1
"428","Generales","España","Esp.","-","-","IMOP/CIS","http://datos.cis.es/pdf/Es3283marMT_A.pdf","4258","1–9 Jun 2020","2020-06-09","-","11.2","PSOE","PSOE +11.2",0.6,0.4,NA,9.4,0.7,NA,NA,0.9,2.6,NA,NA,1.2,1.3,NA,0.3,NA,NA,1.4,20,0.1,NA,NA,31.2,NA,0,11.4,12.5
"429","Generales","Comunitat Valenciana","Val.","-","-","Murcia Electoral","https://murciaelectoral.es/vox-volveria-a-ganar-ampliando-mas-su-distancia/","1721","2–9 Jun 2020","2020-06-09","-","3.5","Vox","Vox +3.5",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,0.9,NA,NA,26.8,NA,NA,NA,21.6,0.4,NA,9.6,30.3
"430","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-junio-2020/","1012","1–5 Jun 2020","2020-06-05","62.7","8.2","PSOE","PSOE +8.2",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,NA,NA,NA,29.9,NA,NA,12,15.1
"431","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/PP-Ciudadanos-PSOE-Unidas-Podemos_0_1036596907.html","1100","1–5 Jun 2020","2020-06-05","61.9","3.9","PSOE","PSOE +3.9",0.5,0.5,NA,6.7,0.9,NA,NA,1.2,3.8,NA,NA,2.4,1.8,NA,0.4,NA,NA,1.6,23.1,0.3,NA,NA,27,NA,0.1,12.3,15.2
"432","Generales","España","Esp.","-","-","GAD3/ABC","https://www.abc.es/espana/abci-centro-derecha-supera-izquierda-nueve-escanos-y-42-puntos-voto-202006072047_noticia.html","3104","18 May–5 Jun 2020","2020-06-05","-","2.9","PSOE","PSOE +2.9",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,25.4,NA,NA,NA,28.3,NA,NA,10.5,11.2
"433","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-6j-retroceso-del-bipartidismo-que-aprovechan-mas-vox-y-cs-que-up/","1400","2–3 Jun 2020","2020-06-03","-","0.5","PSOE","PSOE +0.5",0.5,0.5,NA,7.8,0.8,NA,NA,1.2,3.6,NA,NA,2.6,1.9,NA,0.4,NA,NA,1.3,25.1,0.2,NA,NA,25.6,NA,0.1,11.7,14
"434","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-31my-el-pp-a-punto-del-sorpasso-en-votos-al-psoe/","2200","29–31 May 2020","2020-05-31","-","0.6","PSOE","PSOE +0.6",0.5,0.5,NA,7.2,0.8,NA,NA,1.2,3.6,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.2,25.6,0.2,NA,NA,26.2,NA,0.1,11.5,13.8
"435","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20200531/pp-vox-cs-borde-primera-mayoria-absoluta/493951119_0.html","1872","27–29 May 2020","2020-05-29","-","2.5","PSOE","PSOE +2.5",NA,0.6,NA,7.9,0.7,NA,NA,1,3.6,NA,NA,2.3,1.4,NA,0.4,NA,NA,1.6,24.4,0.3,NA,NA,26.9,NA,0.1,10.9,14.6
"436","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-conseguiria-el-269-del-voto-ya-decidido_202005315ed3ac3f4792350001fc65a2.html","-","25–29 May 2020","2020-05-29","-","6.9","PSOE","PSOE +6.9",NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,26.9,NA,NA,13.2,15.5
"437","Generales","España","Esp.","-","-","DYM/Henneo","https://www.20minutos.es/noticia/4271071/0/encuesta-dym-intencion-voto-psoe-pp-coronavirus/","1041","21–24 May 2020","2020-05-24","-","3.1","PSOE","PSOE +3.1",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,25.1,NA,NA,11.3,15.8
"438","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-24my-ligera-recuperacion-de-la-izquierda-que-acerca-mas-los-bloques/","4500","18–23 May 2020","2020-05-23","-","1.0","PSOE","PSOE +1.0",0.5,0.5,NA,7.2,0.8,NA,NA,1.1,3.4,NA,NA,2.7,1.9,NA,0.4,NA,NA,1.4,25.4,0.2,NA,NA,26.4,NA,0.1,11.5,13.9
"439","Generales","Canarias","I.Can.","-","-","Sigma Dos/RTVCyL","https://www.rtvcyl.es/noticia/7111A365-03BA-7EF9-EB1E21D36E009BB3/20200528","1200","14–19 May 2020","2020-05-19","-","2.7","PP","PP +2.7",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,NA,NA,NA,32.1,NA,NA,9.2,11.7
"440","Generales","España","Esp.","-","-","Sigma Dos/Antena 3","https://www.antena3.com/noticias/espana/barometro-psoe-suben-intencion-voto-populares-recortando-distancia-mientras-bajan-podemos-vox-crisis-coronavirus_202005175ec13229ee59440001c35116.html","-","17 May 2020","2020-05-17","-","3.3","PSOE","PSOE +3.3",NA,NA,NA,6,NA,NA,NA,NA,3.6,NA,NA,1.9,1,NA,NA,NA,NA,1.9,26.4,NA,NA,NA,29.7,NA,NA,11.4,11.8
"441","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200518/53t7cmdsavfgtfsepscbzbgs6m.html","1000","12–16 May 2020","2020-05-16","62.1","1.1","PSOE","PSOE +1.1",NA,NA,NA,5.2,NA,NA,NA,1.2,3.6,NA,NA,2.6,NA,NA,NA,NA,NA,1.7,24.9,NA,NA,NA,26,NA,NA,12.5,14.6
"442","Generales","España","Esp.","-","-","Hamalgama Métrica/OKDiario","https://okdiario.com/espana/casado-ganaria-hoy-elecciones-psoe-pierde-10-escanos-giro-arrimadas-hunde-cs-5619863","1000","12–15 May 2020","2020-05-15","-","0.7","PSOE","PSOE +0.7",NA,NA,NA,4,NA,NA,NA,1.2,3.7,NA,NA,2.4,1.5,NA,0.4,NA,NA,1.6,25.4,NA,NA,NA,26.1,NA,NA,11.6,15.3
"443","Generales","España","Esp.","-","-","GESOP/El Periódico","https://www.elperiodico.com/es/politica/20200517/encuesta-gesop-miedo-futuro-economico-no-agita-mapa-politico-7965146","750","11–15 May 2020","2020-05-15","-","4.7","PSOE","PSOE +4.7",NA,NA,NA,6.5,NA,NA,NA,1.2,3.4,NA,NA,2.1,NA,NA,NA,NA,NA,1.8,22.8,NA,NA,NA,27.5,NA,NA,11.3,14
"444","Generales","España","Esp.","-","-","SW Demoscopia/Grupo Viva","https://andaluciainformacion.es/?a=899126&i=1","2000","8–15 May 2020","2020-05-15","-","6.9","PSOE","PSOE +6.9",NA,0.4,NA,8.9,0.8,NA,NA,0.9,3.7,NA,NA,2.4,1.5,NA,0.4,NA,NA,1.5,21.2,0.2,NA,NA,28.1,NA,NA,11.8,15.8
"445","Generales","España","Esp.","-","-","GIPEyOP","https://www.uv.es/pavia/Informe_Encuesta_COVID19.pdf","8387","28 Apr–14 May 2020","2020-05-14","64.9","6.1","PSOE","PSOE +6.1",0.9,0.7,NA,5.6,1.4,NA,NA,1.5,3.8,NA,NA,1.8,2.3,NA,0.6,NA,NA,1.5,21.2,NA,NA,NA,27.3,NA,NA,13,15.8
"446","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","11–13 May 2020","2020-05-13","-","4.3","PSOE","PSOE +4.3",NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,28.3,NA,NA,11.2,13.1
"447","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-13my-sorpasso-del-pp-al-psoe-en-escanos-los-diputados-del-pnv-podrian-decantar-la-balanza/","1738","11–13 May 2020","2020-05-13","-","0.8","PSOE","PSOE +0.8",0.6,0.5,NA,7.4,0.8,NA,NA,1.2,3.3,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.3,25.3,0.3,NA,NA,26.1,NA,0.1,11.4,14.1
"448","Generales","España","Esp.","-","-","Intercampo/CIS","http://datos.cis.es/pdf/Es3281marMT_A.pdf","3800","4–13 May 2020","2020-05-13","-","10.8","PSOE","PSOE +10.8",0.5,0.4,NA,10.5,0.7,NA,NA,0.7,2.9,NA,NA,1.2,1.4,NA,0.3,NA,NA,1.3,20.3,0.2,NA,NA,31.1,NA,0.1,11.5,11.3
"449","Generales","España","Esp.","-","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/328998126/Sondeo-ESdiario-el-desgaste-del-PSOE-coloca-al-PP-a-punto-del-vuelco-electoral.html","1200","7–9 May 2020","2020-05-09","-","1.2","PSOE","PSOE +1.2",0.5,0.4,NA,6.4,1.2,NA,NA,1.3,3.2,NA,NA,2.7,1.4,NA,0.4,NA,NA,1.5,23.9,0.3,NA,NA,25.1,NA,0.1,13.6,15.2
"450","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/05/08/barometro-de-mayo-de-sw-demoscopia/","1104","5–8 May 2020","2020-05-08","-","8.1","PSOE","PSOE +8.1",NA,0.4,NA,9,0.8,NA,NA,0.9,3.5,NA,NA,2.3,1.2,NA,0.4,NA,NA,1.5,20.3,0.2,NA,NA,28.4,NA,NA,12,16.2
"451","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/PP-escanos-partidos-Gobierno-coronavirus_0_1026447567.html","1100","4–8 May 2020","2020-05-08","62.3","5.2","PSOE","PSOE +5.2",0.5,0.4,NA,6.5,0.8,NA,NA,1.2,3.7,NA,NA,2.5,1.6,NA,0.4,NA,NA,1.6,22.2,0.3,NA,NA,27.4,NA,0.1,12.9,15.6
"452","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-mayo-2020/","1019","4–8 May 2020","2020-05-08","63.8","9.1","PSOE","PSOE +9.1",NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,NA,NA,NA,30.8,NA,NA,12.2,11.8
